Date,Close,raw_score,P_up,P_down,confidence,du_bao,thuc_te,dung
2020-08-22 00:00:00-05:00,1824.7933924647305,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-23 00:00:00-05:00,1825.704595680498,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-24 00:00:00-05:00,1826.6157988962652,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-25 00:00:00-05:00,1827.5270021120327,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-26 00:00:00-05:00,1828.438205327801,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-27 00:00:00-05:00,1829.3494085435684,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-28 00:00:00-05:00,1830.260611759336,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-29 00:00:00-05:00,1831.171814975104,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-30 00:00:00-05:00,1832.0830181908716,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-31 00:00:00-05:00,1832.994221406639,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-01 00:00:00-05:00,1833.9054246224064,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-02 00:00:00-05:00,1834.8166278381743,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-03 00:00:00-05:00,1835.7278310539416,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-04 00:00:00-05:00,1836.6390342697096,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-05 00:00:00-05:00,1837.5502374854773,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-06 00:00:00-05:00,1838.4614407012448,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-07 00:00:00-05:00,1839.3726439170125,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-08 00:00:00-05:00,1840.28384713278,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-09 00:00:00-05:00,1841.195050348548,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-10 00:00:00-05:00,1842.1062535643157,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-11 00:00:00-05:00,1843.017456780083,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-12 00:00:00-05:00,1843.9286599958507,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-09-13 00:00:00-05:00,1844.8398632116184,4.50352668762207,0.9890512824058533,0.010948717594146729,0.9890512824058533,1,1,1
